,age,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,income,net_capital
575,29,10,10,5,4,3,3,1,50,1,7298
576,28,11,11,5,5,4,3,0,80,0,0
577,44,9,9,5,7,4,3,0,45,0,0
578,41,14,14,5,11,4,3,0,45,1,0
579,26,11,11,5,10,4,3,0,45,1,3103
580,23,9,9,5,10,4,3,0,40,1,0
581,37,13,13,5,12,3,3,1,40,1,0
582,23,13,13,0,12,5,3,0,50,1,13550
583,33,10,10,0,8,0,0,1,40,0,0
584,44,9,9,0,7,5,3,0,40,1,0
585,21,10,10,0,1,5,3,0,30,0,2907
586,36,6,7,5,11,4,3,0,40,0,0
587,44,13,13,5,4,4,3,0,40,0,5013
588,23,9,9,0,8,0,0,1,40,0,0
589,26,9,9,2,11,5,3,0,40,0,0
590,32,2,3,0,8,2,3,0,40,0,0
591,31,10,10,5,2,4,3,0,40,1,0
592,50,9,9,3,11,0,0,1,35,0,6497
593,18,10,10,0,4,5,3,1,20,0,0
594,49,13,13,5,11,4,3,0,50,1,0
595,59,9,9,2,8,2,3,1,40,0,0
596,38,9,9,3,3,0,0,1,28,0,0
597,50,10,10,5,10,4,3,0,55,0,0
598,51,10,10,5,7,4,3,0,55,0,-1672
599,22,10,10,0,3,5,1,0,35,0,0
600,54,9,9,5,3,3,3,1,40,1,0
601,37,9,9,0,6,2,3,0,40,0,0
602,31,13,13,1,4,0,3,0,60,0,0
603,67,13,13,5,11,4,3,0,40,0,0
604,43,6,7,3,12,1,3,0,40,0,0
605,21,10,10,0,11,1,3,1,40,0,0
606,30,9,9,0,4,2,3,1,40,0,0
607,32,10,10,5,1,4,3,0,50,0,0
608,36,11,11,0,7,5,1,0,40,0,0
609,33,13,13,0,4,2,0,0,40,0,0
610,37,9,9,5,7,4,3,0,56,0,0
611,29,8,15,5,12,4,3,0,48,1,7298
612,18,10,10,0,4,5,3,0,30,0,0
613,26,10,10,0,10,2,0,0,40,0,0
614,51,3,4,5,12,4,3,0,40,0,0
615,39,9,9,5,3,4,3,0,40,0,0
616,18,9,9,0,8,2,3,0,30,0,0
617,52,7,8,5,3,4,3,0,40,0,-1628
618,31,10,10,5,5,4,3,0,40,0,0
619,45,13,13,5,11,4,3,0,53,1,7298
620,38,10,10,5,3,4,3,0,38,0,0
621,21,12,12,0,10,2,3,1,35,0,0
622,33,9,9,3,2,2,3,0,40,0,0
623,39,10,10,2,7,0,3,0,40,0,0
624,31,9,9,5,3,4,3,0,40,0,0
625,43,13,13,5,11,4,3,0,50,1,-1902
626,64,13,13,5,12,4,3,0,10,0,-1672
627,33,13,13,5,11,4,3,0,45,1,7298
628,49,9,9,5,5,4,3,0,60,0,0
629,41,9,9,5,3,4,3,0,40,0,0
630,55,10,10,2,3,2,3,0,40,0,0
631,52,10,10,2,4,2,0,1,37,0,0
632,42,13,13,2,12,2,0,0,40,0,0
633,24,10,10,0,4,5,3,1,30,0,0
634,42,9,9,4,4,2,3,0,52,0,0
635,41,13,13,5,11,4,3,0,40,1,7298
636,35,9,9,5,3,4,3,0,40,0,0
637,71,2,3,5,8,4,3,0,10,0,0
638,54,14,14,2,11,2,3,0,42,1,0
639,24,2,3,0,2,1,3,0,40,0,0
640,59,9,9,1,7,0,0,1,40,0,0
641,30,6,7,0,12,0,0,1,40,0,0
642,57,13,13,5,11,3,3,1,40,1,0
643,58,14,14,5,11,4,3,0,40,1,15024
644,32,9,9,0,8,0,0,0,40,0,0
645,22,9,9,0,10,5,3,1,25,0,1055
646,20,9,9,2,8,0,3,1,25,0,0
647,60,13,13,5,12,4,3,0,40,0,0
648,51,9,9,2,12,0,0,1,40,0,0
649,26,9,9,0,4,5,0,1,20,0,0
650,33,6,7,5,7,4,3,0,40,0,0
651,19,5,6,0,10,0,3,1,40,0,0
652,50,9,9,5,8,3,3,1,20,1,15024
653,32,9,9,5,10,4,3,0,40,0,0
654,51,13,13,5,6,4,0,0,40,1,0
655,18,10,10,0,10,5,1,1,20,0,0
656,35,14,14,5,11,4,3,0,50,1,0
657,22,10,10,2,12,5,3,0,25,0,-1602
658,46,9,9,2,7,2,3,0,55,0,0
659,37,9,9,2,10,0,3,0,45,0,0
660,45,10,10,5,4,3,3,1,20,1,-1902
661,63,4,5,5,2,4,3,0,32,0,0
662,53,9,9,0,8,1,1,0,10,0,0
663,24,9,9,0,4,5,0,1,40,0,0
664,65,6,7,5,12,4,3,0,29,0,0
665,43,12,12,0,12,2,3,1,32,1,0
666,47,9,9,5,3,4,3,0,40,0,0
667,41,9,9,0,11,0,3,1,40,0,0
668,27,9,9,2,3,2,3,0,40,0,6849
669,35,9,9,5,11,4,0,0,75,0,0
670,19,10,10,0,4,5,3,1,24,0,0
671,47,10,10,3,8,2,3,1,35,0,0
672,25,13,13,0,4,0,0,1,40,0,-1590
673,59,8,15,5,11,4,3,0,40,1,0
674,28,5,6,0,3,0,3,1,40,0,0
675,17,5,6,0,10,5,3,1,20,0,0
676,21,10,10,0,11,5,1,0,50,0,2463
677,31,9,9,2,10,0,2,1,40,0,0
678,49,9,9,2,2,2,3,1,40,0,0
679,48,14,14,5,12,4,3,0,50,1,7688
680,60,15,16,2,10,2,3,0,20,0,0
681,33,7,8,0,6,2,3,0,40,0,0
682,40,9,9,5,7,4,3,0,40,0,0
683,42,10,10,5,7,4,3,0,52,0,0
684,34,9,9,5,6,4,3,0,40,0,5013
685,38,11,11,2,4,5,0,0,52,0,0
686,58,10,10,5,11,4,3,0,70,1,0
687,20,10,10,0,4,2,3,1,40,0,0
688,52,10,10,3,10,1,3,1,55,0,0
689,22,10,10,5,1,4,3,0,40,0,0
690,24,13,13,5,5,4,3,0,35,1,0
691,39,9,9,2,3,0,3,1,40,0,0
692,41,14,14,5,11,4,3,0,55,1,99999
693,37,10,10,5,12,4,3,0,30,0,0
694,56,4,5,5,7,4,3,0,40,0,2580
695,21,9,9,0,8,2,3,1,40,0,0
696,29,9,9,2,10,0,3,1,25,0,0
697,45,11,11,2,8,2,3,0,10,0,0
698,44,10,10,5,1,4,3,0,80,1,0
699,54,14,14,5,12,4,3,0,45,1,0
700,24,10,10,0,7,2,3,0,40,0,2174
701,40,13,13,5,11,4,3,0,50,0,0
702,43,13,13,0,12,5,3,0,60,1,99999
703,20,10,10,0,12,2,3,0,16,0,0
704,41,6,7,2,8,2,3,1,40,0,0
705,32,11,11,2,4,2,3,1,40,0,0
706,31,13,13,5,4,3,3,1,25,0,0
707,26,9,9,2,4,2,3,0,40,0,0
708,50,13,13,5,7,4,3,0,40,1,0
709,62,11,11,5,11,4,3,0,40,0,3137
710,24,9,9,5,8,4,3,0,45,0,2885
711,58,13,13,2,11,2,3,0,65,1,0
712,44,10,10,5,7,4,3,0,40,1,0
713,44,7,8,2,8,2,3,0,40,0,0
714,37,10,10,5,6,4,3,0,50,1,0
715,65,3,4,0,5,2,3,0,40,0,2964
716,33,9,9,5,7,4,3,0,40,1,0
717,34,9,9,4,12,2,1,1,37,0,0
718,56,14,14,5,12,4,3,0,60,1,0
719,35,14,14,5,11,4,3,0,48,1,-1977
720,33,13,13,0,12,5,3,0,40,0,-1741
721,35,13,13,5,9,4,3,0,48,0,0
722,47,10,10,4,11,2,3,1,60,0,0
723,35,4,5,5,7,4,4,0,96,0,0
724,56,10,10,2,10,0,3,1,40,0,0
725,29,14,14,0,12,5,3,0,40,0,0
726,53,8,15,5,12,4,1,0,50,1,7298
727,42,11,11,3,10,0,0,1,25,0,0
728,20,10,10,0,12,1,0,1,40,0,0
729,24,13,13,0,9,2,3,0,50,0,0
730,33,9,9,5,3,4,3,0,40,0,0
731,42,5,6,5,10,4,3,0,45,0,0
732,38,10,10,5,1,4,3,0,50,1,-1887
733,32,9,9,0,3,5,3,0,40,0,0
734,20,3,4,0,7,5,3,0,20,0,0
735,32,9,9,5,7,4,3,0,50,0,0
736,28,10,10,5,1,4,3,0,40,1,0
737,51,9,9,5,7,4,3,0,55,1,0
738,41,9,9,0,8,5,3,0,30,0,0
739,37,12,12,4,8,0,0,1,50,0,0
740,23,9,9,5,8,3,3,1,40,0,0
741,40,9,9,5,7,4,3,0,40,0,0
742,47,5,6,5,3,4,3,0,40,0,0
743,46,9,9,5,11,4,3,0,50,0,0
744,24,13,13,0,10,2,3,0,40,0,0
745,40,9,9,2,3,0,0,1,28,0,0
746,30,9,9,5,3,5,1,0,60,0,0
747,41,8,15,1,12,2,2,1,52,1,0
748,37,13,13,5,4,3,0,1,45,1,0
749,49,9,9,5,6,4,1,0,40,0,0
750,41,13,13,5,11,3,0,1,50,1,0
751,52,11,11,5,11,4,3,0,35,0,0
752,23,10,10,0,10,2,3,0,50,0,0
753,34,9,9,2,7,0,0,1,40,0,1471
754,25,13,13,0,11,2,3,1,40,1,-2444
755,44,9,9,5,7,4,3,0,45,1,0
756,31,9,9,2,12,0,3,0,33,0,0
757,53,13,13,2,4,0,3,1,40,0,0
758,62,9,9,5,11,4,3,0,50,0,0
759,35,13,13,0,11,2,3,0,55,0,-1876
760,30,13,13,0,12,2,3,0,40,0,0
761,48,9,9,5,4,3,3,1,40,1,0
762,36,13,13,0,12,2,3,1,40,1,0
763,32,6,7,2,8,2,3,0,33,0,0
764,22,10,10,0,0,5,3,1,28,0,0
765,17,6,7,0,5,5,3,0,40,0,0
766,19,9,9,0,12,2,3,1,40,0,0
767,26,9,9,0,4,2,3,1,40,0,0
768,20,10,10,0,12,5,3,0,40,0,0
769,56,10,10,5,11,4,3,0,35,1,0
770,45,3,4,1,8,0,3,1,21,0,0
771,23,10,10,0,4,5,1,1,40,0,0
772,31,9,9,3,2,2,3,0,40,0,0
773,30,6,7,0,10,0,3,1,8,0,0
774,42,9,9,5,2,4,3,0,35,0,5013
775,27,8,15,5,12,4,3,0,60,0,0
776,37,13,13,5,11,4,3,0,50,1,0
777,31,9,9,0,3,2,3,0,60,0,0
778,33,13,13,3,12,2,3,1,40,0,0
779,64,0,1,5,2,4,1,0,40,0,0
780,32,9,9,2,8,2,3,1,40,0,0
781,62,9,9,5,7,4,3,0,40,1,5178
782,37,10,10,5,7,4,3,0,40,0,0
783,25,6,7,5,6,4,3,0,40,0,0
784,49,9,9,5,4,4,3,0,40,0,4064
785,36,13,13,5,12,4,3,0,40,1,-1902
786,67,10,10,5,2,4,3,0,15,0,10566
787,54,9,9,5,2,4,3,0,40,1,0
788,45,15,16,0,12,2,3,1,40,1,0
789,30,10,10,0,7,2,3,0,40,0,0
790,39,9,9,5,1,1,3,1,40,0,0
791,57,5,6,2,8,2,4,1,20,0,0
792,57,5,6,0,8,2,3,0,40,0,0
793,23,9,9,5,5,4,3,0,40,0,0
794,49,9,9,5,8,1,3,0,40,0,0
795,46,13,13,5,12,4,3,0,10,1,0
796,41,13,13,0,9,2,3,1,43,0,0
797,44,11,11,5,9,4,3,0,45,0,0
798,25,13,13,0,8,5,3,1,30,0,2463
799,34,13,13,5,7,4,0,0,45,1,0
800,24,13,13,0,10,5,3,0,25,0,0
801,32,13,13,0,11,2,3,1,45,0,0
802,27,9,9,5,9,4,3,0,50,1,0
803,67,7,8,5,3,4,0,0,40,0,0
804,36,9,9,5,7,4,3,0,40,0,0
805,40,10,10,2,11,2,3,0,48,0,-1408
806,24,9,9,5,6,4,3,0,40,0,0
807,46,13,13,5,10,4,3,0,40,1,-1902
808,44,9,9,2,4,0,3,1,38,0,0
809,23,10,10,5,7,4,3,0,40,1,0
810,46,8,15,0,12,2,3,0,90,0,0
811,31,11,11,0,9,2,3,0,40,0,0
812,21,10,10,5,1,5,0,0,40,0,0
813,61,9,9,5,7,4,3,0,40,1,0
814,71,9,9,5,5,4,3,0,15,0,0
815,42,13,13,5,11,4,3,0,40,1,0
816,27,10,10,5,12,4,0,0,5,0,0
817,21,10,10,0,8,2,3,1,16,0,0
818,21,0,1,0,5,2,3,0,25,0,0
819,28,13,13,2,12,2,3,1,60,0,2354
820,27,12,12,0,12,5,0,1,37,0,0
821,32,10,10,0,8,2,3,1,25,0,-2001
822,47,9,9,2,2,2,3,0,40,0,0
823,22,12,12,0,11,2,3,0,35,0,0
824,56,9,9,5,9,4,3,0,40,0,0
825,20,9,9,5,8,1,3,1,40,0,0
826,30,10,10,0,10,2,3,1,40,0,0
827,22,10,10,0,8,5,3,1,25,0,0
828,28,11,11,5,7,4,3,0,45,1,7688
829,50,14,14,5,11,4,3,0,55,1,0
830,66,9,9,5,3,3,3,1,10,0,1424
831,38,10,10,0,8,2,3,0,46,0,0
832,62,7,8,5,11,4,3,0,30,0,0
833,36,14,14,2,9,2,3,1,40,1,0
834,47,5,6,5,7,4,3,0,35,0,0
835,25,9,9,0,9,2,3,0,40,0,0
836,26,10,10,5,6,4,3,0,40,0,0
837,37,6,7,5,5,4,3,0,40,0,0
838,70,3,4,5,7,4,3,0,8,0,0
839,52,6,7,5,6,4,3,0,40,0,0
840,70,4,5,5,11,4,3,0,18,0,0
841,19,9,9,0,1,5,3,0,40,0,0
842,23,6,7,0,7,5,3,0,3,0,0
843,37,13,13,5,12,3,3,1,16,1,0
844,37,6,7,3,10,0,0,1,40,0,0
845,45,10,10,2,12,0,0,1,40,0,0
846,29,13,13,5,11,4,3,0,50,1,0
847,56,13,13,5,11,4,3,0,20,0,0
848,50,14,14,5,9,4,3,0,40,0,0
849,20,9,9,0,4,1,3,0,30,0,-2001
850,26,13,13,0,4,2,3,0,40,0,0
851,41,8,15,5,12,4,3,0,60,1,-2415
852,21,9,9,0,2,5,3,0,40,0,0
853,48,2,3,5,7,4,3,0,50,0,-2042
854,22,10,10,0,8,2,3,0,40,0,0
855,37,12,12,5,8,4,3,0,35,0,0
856,47,10,10,5,7,4,0,0,30,1,0
857,61,13,13,2,10,0,3,0,40,0,0
858,47,14,14,5,12,4,3,0,40,1,0
859,37,9,9,5,7,4,3,0,25,0,0
860,46,11,11,3,4,0,0,1,40,0,0
861,42,9,9,5,10,4,3,0,48,0,0
862,41,9,9,2,4,0,3,1,40,0,0
863,33,4,5,5,8,4,3,0,40,0,0
864,24,13,13,0,12,2,3,0,35,0,0
865,27,12,12,0,9,2,3,0,40,0,0
866,40,13,13,5,11,4,3,0,39,0,0
867,56,5,6,5,3,4,3,0,40,0,0
868,35,15,16,5,12,4,3,0,55,0,0
869,24,11,11,0,7,2,3,0,40,0,0
870,73,10,10,5,12,3,3,1,1,0,0
871,36,10,10,0,10,2,3,0,50,0,0
872,31,13,13,5,7,4,3,0,50,1,0
873,50,9,9,5,3,4,0,0,45,0,0
874,36,9,9,0,2,2,0,0,40,0,0
875,37,9,9,5,10,4,0,0,40,1,0
876,26,13,13,0,12,2,3,1,55,0,0
877,20,9,9,0,1,5,3,0,40,0,0
878,58,13,13,5,12,4,3,0,40,1,0
879,45,13,13,5,12,4,3,0,40,1,0
880,33,13,13,0,7,5,3,0,40,0,0
881,31,13,13,0,9,2,3,1,40,0,0
882,44,8,15,5,12,4,3,0,60,1,99999
883,19,10,10,0,12,5,3,1,30,0,0
884,54,9,9,5,9,4,0,0,50,1,0
885,31,14,14,5,12,4,3,0,40,0,-1740
886,27,9,9,5,7,4,3,0,35,0,0
887,36,10,10,5,10,4,3,0,40,1,5178
888,47,10,10,2,4,2,3,0,40,0,-1876
889,35,13,13,5,11,4,3,0,45,0,0
890,42,1,2,5,4,4,3,0,55,1,0
891,45,13,13,2,11,2,3,1,40,0,0
892,70,9,9,5,7,4,3,0,40,0,1455
893,27,7,8,0,8,5,0,1,44,0,0
894,36,9,9,5,12,4,3,0,60,1,0
895,23,9,9,4,3,2,3,0,40,0,0
896,25,13,13,0,11,2,3,0,50,0,0
897,45,10,10,5,7,4,3,0,45,1,7688
898,24,9,9,0,2,5,3,0,30,0,0
899,90,12,12,5,10,4,3,0,50,1,-1825
900,50,9,9,5,3,4,3,0,44,1,-1902
901,37,9,9,5,7,4,3,0,99,1,7688
902,31,10,10,0,4,2,3,1,40,0,0
903,17,6,7,0,5,5,3,0,40,0,0
904,26,10,10,0,4,2,0,0,38,0,0
905,41,15,16,5,12,4,3,0,60,0,0
906,50,9,9,5,11,4,3,0,60,1,0
907,45,9,9,5,6,4,3,0,80,0,0
908,54,10,10,5,10,4,3,0,55,1,0
909,54,9,9,5,7,4,3,0,40,0,0
910,38,9,9,0,3,5,3,0,40,0,0
911,22,9,9,5,10,1,3,1,38,0,0
912,43,9,9,5,3,4,3,0,40,0,0
913,19,9,9,0,12,5,3,1,30,0,0
914,30,13,13,5,9,4,3,0,40,1,0
915,31,4,5,2,12,0,3,1,40,0,0
916,42,9,9,3,7,2,3,0,40,0,3325
917,48,10,10,5,3,4,3,0,40,1,0
918,56,10,10,5,6,4,0,0,35,1,0
919,21,10,10,0,4,0,3,0,36,0,0
920,45,13,13,5,7,4,3,0,40,0,0
921,37,8,15,5,11,4,3,0,40,1,0
922,38,13,13,5,12,4,3,0,30,0,0
923,34,10,10,5,10,4,3,0,50,0,0
924,29,9,9,2,1,5,3,0,40,0,0
925,24,9,9,5,3,4,3,0,40,0,0
926,79,14,14,0,4,2,3,1,23,0,0
927,35,12,12,0,3,2,3,0,55,0,0
928,39,5,6,5,6,4,3,0,70,0,0
929,73,3,4,5,5,4,3,0,12,0,0
930,57,11,11,0,8,5,3,1,40,0,0
931,35,13,13,5,10,4,3,0,50,0,0
932,60,9,9,5,2,4,3,0,32,0,0
933,19,10,10,0,12,5,0,1,40,0,0
934,54,9,9,5,3,4,3,0,40,0,0
935,53,13,13,5,7,4,3,0,40,0,0
936,23,10,10,0,11,1,3,1,40,0,0
937,57,10,10,5,11,4,3,0,48,1,0
938,27,5,6,0,10,5,3,1,48,0,0
939,25,9,9,0,11,5,0,0,40,0,0
940,38,9,9,5,7,4,0,0,40,0,0
941,48,10,10,5,10,4,0,0,60,1,0
942,24,9,9,0,4,0,3,1,45,0,0
943,67,10,10,5,10,4,3,0,40,0,0
944,20,9,9,0,8,5,0,0,35,0,0
945,38,15,16,5,12,4,1,0,40,1,0
946,54,3,4,5,7,4,3,0,40,0,0
947,20,10,10,0,5,5,3,0,40,0,0
948,57,5,6,3,11,2,3,0,55,0,0
949,34,13,13,0,11,2,3,0,44,0,0
950,34,9,9,3,7,0,3,0,49,0,0
951,80,9,9,4,3,2,3,1,16,0,0
952,40,9,9,5,3,3,3,1,40,0,0
953,19,6,7,0,2,1,3,0,35,0,0
954,35,10,10,5,1,4,3,0,56,0,0
955,21,9,9,0,10,0,3,1,40,0,0
956,59,6,7,5,8,4,3,0,40,0,0
957,53,10,10,5,6,4,3,0,40,1,0
958,41,11,11,5,8,3,3,1,40,1,3103
959,59,9,9,5,6,4,3,0,55,0,0
960,21,10,10,0,12,5,3,1,35,0,0
961,52,1,2,2,5,2,0,0,40,0,0
962,48,2,3,5,2,4,3,0,40,0,0
963,24,7,8,0,3,5,0,0,40,0,0
964,49,8,15,5,10,4,3,0,40,1,0
965,19,9,9,0,4,5,3,0,50,0,0
966,50,9,9,2,8,2,3,1,40,0,0
967,39,12,12,5,7,4,3,0,60,1,0
968,25,9,9,5,8,3,0,1,40,0,0
969,66,3,4,2,8,1,1,1,40,0,0
970,30,10,10,0,11,2,3,0,40,0,4416
971,49,14,14,5,11,4,3,0,80,1,15024
972,40,10,10,5,7,4,3,0,45,0,0
973,38,5,6,5,8,4,3,0,40,0,0
974,25,6,7,5,7,4,3,0,40,0,0
975,51,9,9,2,11,2,3,0,37,1,0
976,23,13,13,0,4,5,3,1,40,0,0
977,60,4,5,5,11,4,3,0,67,1,-1887
978,44,9,9,2,10,2,3,0,60,1,27828
979,53,8,15,2,12,0,3,0,60,1,25236
980,66,13,13,5,12,4,3,0,20,1,0
981,18,9,9,0,12,5,3,1,45,0,0
982,44,11,11,2,3,0,4,0,40,0,0
983,38,9,9,5,3,4,0,0,40,1,0
984,30,13,13,5,4,4,3,0,40,1,0
985,36,9,9,0,3,2,3,0,42,0,3674
986,38,10,10,5,4,4,3,0,40,1,0
987,31,13,13,0,11,2,3,1,45,0,0
988,26,6,7,0,6,2,3,1,35,0,0
989,23,10,10,0,8,2,3,0,25,0,0
990,58,13,13,5,4,3,3,1,40,0,0
991,44,13,13,5,11,4,3,0,40,0,3137
992,59,8,15,5,12,4,3,0,40,1,99999
993,36,10,10,5,11,4,3,0,40,0,0
994,42,10,10,2,8,2,3,1,52,1,8614
995,17,6,7,0,10,2,3,1,20,0,0
996,59,5,6,1,12,0,3,1,15,0,0
997,22,10,10,0,5,2,3,0,40,0,0
998,40,13,13,5,10,4,3,0,45,0,0
999,36,13,13,0,12,2,0,0,40,0,0
1000,19,9,9,0,12,5,3,1,15,0,0
1001,49,9,9,5,4,3,3,1,25,1,-1977
1002,18,10,10,0,10,5,3,0,40,0,0
1003,38,9,9,3,11,0,3,0,25,0,0
1004,48,9,9,5,7,4,0,0,40,0,0
1005,53,9,9,5,12,4,3,0,40,1,0
1006,33,12,12,5,10,4,3,0,46,0,0
1007,34,11,11,1,11,0,3,1,40,0,0
1008,41,14,14,5,12,4,3,0,50,1,0
1009,20,12,12,0,12,5,3,1,20,0,594
1010,58,9,9,1,8,2,3,0,40,0,0
1011,52,5,6,2,6,0,3,0,40,0,0
1012,45,10,10,5,12,4,3,0,47,1,-1887
1013,37,3,4,3,8,0,0,0,40,0,0
1014,48,9,9,5,3,4,3,0,40,0,0
1015,40,13,13,5,7,4,3,0,40,1,0
1016,29,13,13,5,10,4,3,0,45,0,0
1017,33,11,11,5,9,4,1,0,10,0,0
1018,51,9,9,5,4,4,3,0,24,0,2105
1019,48,9,9,5,9,4,0,0,48,0,0
1020,36,13,13,5,11,3,3,1,40,0,0
1021,31,10,10,2,3,0,3,1,35,0,0
1022,41,10,10,5,7,4,3,0,50,0,0
1023,29,13,13,0,12,2,3,0,40,0,0
1024,20,10,10,0,7,5,3,0,40,0,0
1025,53,13,13,5,11,4,3,0,40,1,7298
1026,37,9,9,2,10,0,3,1,40,0,0
1027,28,13,13,5,8,3,3,1,35,0,0
1028,27,13,13,0,10,2,3,1,40,0,0
1029,57,0,1,3,7,2,3,0,40,0,0
1030,23,10,10,0,4,5,3,1,40,0,0
1031,25,11,11,5,9,4,3,0,56,1,0
1032,63,10,10,5,12,4,3,0,38,0,0
1033,65,10,10,5,10,4,3,0,18,0,0
1034,77,9,9,1,4,2,3,1,40,0,0
1035,32,9,9,2,8,2,3,0,40,0,0
1036,40,9,9,5,7,4,3,0,40,1,0
1037,67,9,9,1,4,2,3,1,40,0,0
1038,35,9,9,5,8,3,1,1,40,0,0
1039,24,14,14,0,12,5,3,1,40,0,0
1040,53,15,16,5,12,4,3,0,50,1,-1902
1041,37,14,14,2,12,2,0,0,40,1,4787
1042,44,10,10,3,9,5,0,1,40,0,0
1043,25,6,7,2,12,0,3,1,40,0,0
1044,17,6,7,0,10,5,3,1,20,0,0
1045,47,11,11,5,11,4,3,0,60,1,-1887
1046,62,5,6,5,2,4,0,0,40,0,2829
1047,39,12,12,2,12,2,3,0,60,0,0
1048,18,6,7,0,12,5,3,0,30,0,0
1049,32,10,10,2,12,1,3,1,40,0,0
1050,25,13,13,5,12,3,0,1,40,1,0
1051,30,9,9,5,11,4,3,0,65,1,0
1052,47,14,14,5,11,4,3,0,50,1,0
1053,40,5,6,2,7,5,3,0,40,0,0
1054,38,9,9,5,11,4,3,0,40,0,0
1055,41,14,14,5,12,4,3,0,40,1,0
1056,21,10,10,0,10,5,3,0,20,0,0
1057,32,12,12,5,12,4,3,0,48,1,0
1058,54,3,4,0,7,2,0,0,50,0,0
1059,31,0,1,0,2,2,4,0,25,0,0
1060,42,11,11,2,12,0,3,0,40,0,0
1061,23,5,6,0,2,5,3,0,40,0,0
1062,18,9,9,0,10,5,3,1,33,0,0
1063,65,3,4,1,3,2,3,1,12,0,401
1064,37,10,10,0,10,2,3,0,50,0,0
1065,53,12,12,2,4,0,4,1,40,0,0
1066,50,9,9,5,12,4,3,0,84,0,0
1067,64,9,9,1,4,2,3,1,40,1,0
1068,55,14,14,5,12,4,3,0,60,0,0
1069,63,13,13,5,10,4,3,0,40,1,7298
1070,53,10,10,2,4,0,2,1,45,0,4865
1071,18,6,7,0,4,0,3,0,40,0,0
1072,33,6,7,5,7,4,3,0,40,0,0
1073,62,6,7,1,2,2,0,1,40,0,0
1074,56,14,14,5,12,4,3,0,48,1,15024
1075,58,14,14,5,4,4,3,0,43,1,15024
1076,33,5,6,3,10,0,3,1,38,0,0
1077,58,9,9,5,6,4,3,0,45,0,0
1078,44,13,13,5,7,4,3,0,50,1,0
1079,81,3,4,1,3,0,3,1,40,0,1264
1080,28,9,9,0,7,1,1,0,35,0,0
1081,28,9,9,0,4,5,3,0,40,0,0
1082,43,13,13,5,7,4,3,0,45,1,0
1083,51,9,9,5,4,3,3,1,40,0,0
1084,23,10,10,0,12,5,3,0,52,0,0
1085,48,9,9,3,8,0,3,1,45,0,0
1086,45,13,13,5,11,4,3,0,48,1,15024
1087,48,5,6,5,6,4,3,0,70,0,0
1088,37,9,9,2,8,2,3,1,16,0,0
1089,34,14,14,5,4,4,3,0,50,1,0
1090,63,10,10,5,10,4,3,0,60,1,-1902
1091,38,3,4,5,7,4,3,0,40,0,0
1092,29,9,9,0,9,5,3,0,40,0,0
1093,33,4,5,5,3,4,3,0,40,0,0
1094,47,2,3,3,8,0,3,1,40,0,0
1095,30,4,5,2,5,5,3,0,30,0,0
1096,35,10,10,5,11,4,3,0,40,0,0
1097,54,13,13,5,10,4,3,0,40,1,-2415
1098,26,14,14,0,11,2,0,0,50,0,6849
1099,39,9,9,0,7,2,3,0,54,0,0
1100,34,9,9,3,8,2,3,1,40,0,0
1101,55,13,13,5,3,4,1,0,40,0,0
1102,33,11,11,5,5,4,3,0,76,1,0
1103,17,3,4,0,8,5,3,0,36,0,0
1104,27,5,6,0,8,5,3,1,38,0,0
1105,53,4,5,5,2,4,3,0,41,1,0
1106,43,10,10,0,4,2,3,1,40,0,0
1107,22,9,9,0,11,2,1,0,40,0,0
1108,52,13,13,2,9,0,3,1,50,0,0
1109,60,3,4,5,7,4,3,0,40,0,0
1110,55,13,13,5,10,4,3,0,65,1,15024
1111,39,9,9,5,9,4,3,0,40,1,0
1112,29,13,13,5,11,4,3,0,40,1,-1848
1113,41,9,9,5,6,4,3,0,50,1,7298
1114,61,9,9,1,6,0,3,1,40,0,0
1115,71,5,6,5,4,4,3,0,40,0,0
1116,20,10,10,0,3,5,3,0,35,0,0
1117,33,13,13,0,12,2,3,1,40,0,0
1118,52,9,9,5,4,4,3,0,40,1,0
1119,40,10,10,5,7,4,0,0,40,1,0
1120,26,9,9,5,11,5,3,0,40,0,0
1121,31,8,15,5,12,4,3,0,99,0,0
1122,42,13,13,5,11,4,3,0,50,1,7688
1123,63,9,9,5,10,4,3,0,21,0,0
1124,53,6,7,5,7,4,3,0,45,0,0
1125,34,5,6,5,7,4,3,0,40,1,0
1126,48,10,10,3,7,0,3,0,40,0,1506
1127,67,13,13,5,12,4,3,0,20,1,0
1128,49,9,9,2,8,2,3,1,24,0,0
1129,28,13,13,0,12,5,3,1,55,0,0
1130,51,10,10,5,12,4,3,0,40,0,0
1131,44,8,15,5,12,4,3,0,60,1,99999
1132,27,9,9,5,6,4,1,0,40,1,0
1133,49,2,3,4,3,0,1,1,20,0,0
1134,34,3,4,0,0,5,3,1,30,0,0
1135,27,13,13,0,7,5,3,0,35,0,0
1136,38,10,10,5,7,4,3,0,36,0,0
1137,24,13,13,0,11,2,3,0,40,0,0
1138,29,10,10,0,2,5,3,0,48,0,-1719
1139,39,9,9,2,10,1,3,1,40,0,0
1140,50,14,14,5,7,4,3,0,40,1,0
1141,42,9,9,5,7,4,3,0,42,1,0
1142,63,9,9,1,0,2,3,1,7,0,0
1143,44,14,14,0,11,2,3,1,40,0,0
1144,58,9,9,2,10,2,3,0,40,0,0
